CustomerIndex,ChurnPrediction,ChurnProbability,MonthlyCharges
1829,1,0.8343811254918869,74.8499984741211
3375,0,0.005769462094130272,19.899999618530273
4853,0,0.14970587153998322,94.44999694824219
3623,1,0.694049900816685,72.25
5462,0,0.03182706191162956,70.1500015258789
4340,0,0.4535720740368315,48.650001525878906
4449,0,0.33109145257138417,104.69999694824219
1260,1,0.5166861615173366,50.29999923706055
6263,0,0.225806390350656,54.20000076293945
154,0,0.20993139452552823,19.700000762939453
3514,0,0.06565712297450603,110.5999984741211
3864,1,0.7876178642805876,100.19999694824219
3036,0,0.03284225394509744,49.349998474121094
2820,0,0.0368409394757145,24.049999237060547
18,0,0.18336396940760194,55.20000076293945
783,1,0.6857415997330043,52.20000076293945
6593,0,0.23963502050409888,54.54999923706055
3992,0,0.03181531224482148,84.69999694824219
1062,0,0.36076731319395255,50.20000076293945
6355,0,0.08028335845305591,110.25
2663,0,0.15438521706881211,109.1500015258789
6363,1,0.7574990906717735,74.8499984741211
5718,1,0.786838018586155,80.5
6185,0,0.2567647217613645,103.94999694824219
4513,0,0.0061751535627759075,92.44999694824219
2709,0,0.21596037416133929,53.95000076293945
3664,0,0.4639799603627592,50.79999923706055
6331,0,0.01249126586799098,40.29999923706055
2664,0,0.05379873964274796,94.94999694824219
3723,0,0.09274675946264252,20.450000762939453
4226,1,0.8684542848494133,75.8499984741211
5655,0,0.01716881240278958,25.100000381469727
868,0,0.3898358441772798,85.55000305175781
4722,0,0.03658608027408024,70.1500015258789
3069,0,0.3797739576411635,20.549999237060547
1802,0,0.029309316164987012,38.54999923706055
2687,1,0.5993239376208246,91.0
5700,0,0.43220769283116567,79.30000305175781
5218,0,0.08570134604677698,19.700000762939453
3693,0,0.20801130959374375,64.6500015258789
1154,0,0.019789171911663416,24.649999618530273
5571,0,0.10091471985917246,79.80000305175781
6875,0,0.005107414159757426,19.450000762939453
6519,0,0.20721216840299772,91.3499984741211
113,1,0.6746192905946434,76.5
2506,0,0.00834342074750574,24.299999237060547
2217,0,0.0070063884854103505,89.9000015258789
2753,1,0.8751464757879486,95.6500015258789
1105,1,0.8672642175033393,79.75
376,1,0.7160672511674698,25.350000381469727
1401,1,0.6726185598767446,99.80000305175781
6344,1,0.7180207300071751,74.94999694824219
6852,0,0.05103138468937085,61.900001525878906
5635,0,0.20371826975688295,54.70000076293945
5877,0,0.33715891519032937,106.94999694824219
1245,1,0.6974738457607151,90.44999694824219
6022,0,0.14603340976729712,18.899999618530273
5927,0,0.011588599165702268,24.75
5924,0,0.0026250009273488125,20.649999618530273
4570,0,0.3102272313197173,18.950000762939453
1992,1,0.678243588752992,83.55000305175781
2499,0,0.022780060828068587,70.19999694824219
6628,1,0.5643879822337519,94.05000305175781
1446,1,0.5900020012785437,50.04999923706055
3836,0,0.0553555048276175,58.349998474121094
5610,1,0.8884706450959224,75.5
3031,1,0.570374861387673,71.05000305175781
1143,0,0.23555505112832684,56.79999923706055
469,0,0.4454178557296101,55.95000076293945
4227,0,0.014972111320155853,80.6500015258789
3536,1,0.744790867582725,79.1500015258789
6445,1,0.7415163221353205,90.6500015258789
3090,1,0.6319106503287699,53.5
3537,0,0.03525151773094011,53.650001525878906
6847,0,0.3120457399970775,55.95000076293945
6656,0,0.0049157434515184565,23.549999237060547
2760,0,0.05242190040523248,20.649999618530273
3682,1,0.8485313977194312,69.0999984741211
4933,0,0.24640850842495274,57.20000076293945
3312,0,0.3891952032858073,20.299999237060547
5003,1,0.6595401680637243,74.3499984741211
3448,0,0.27017003354594954,61.45000076293945
654,0,0.40354816163632473,19.649999618530273
2493,1,0.8101698127980715,90.75
4216,0,0.039364427678482104,92.0
5721,0,0.08021678273720667,52.849998474121094
2888,1,0.7887248727437755,71.0
3099,0,0.08342621184150777,20.149999618530273
2742,0,0.011601375831982612,68.75
4781,0,0.008361427335546526,19.5
7024,0,0.23271209467866455,84.80000305175781
2982,0,0.007334373959921658,20.850000381469727
3547,0,0.007180237101358691,90.05000305175781
4275,0,0.47572187529413945,25.75
3803,0,0.09955976798735643,94.0999984741211
3287,0,0.24351291447184575,100.94999694824219
164,0,0.0787366490359292,20.600000381469727
2868,1,0.6844048871894858,85.75
1546,0,0.02148690544306065,19.850000381469727
5943,1,0.829497979026792,84.8499984741211
6393,0,0.2941973344205725,92.4000015258789
4139,1,0.5638986234413779,80.5
6898,0,0.14459714827226675,100.05000305175781
6974,0,0.46216859225032547,98.8499984741211
5412,0,0.15687176453010832,85.55000305175781
5066,0,0.09772345688450698,54.29999923706055
936,0,0.04452362735157013,80.8499984741211
5119,1,0.7270675004527233,75.6500015258789
3906,1,0.853448732519508,78.80000305175781
3394,0,0.09815864813983365,61.54999923706055
2650,0,0.4048560526495187,84.3499984741211
3763,1,0.8342686625601703,80.3499984741211
4733,0,0.4164146224147424,84.5999984741211
6339,0,0.3201616664978585,49.900001525878906
4390,0,0.02635948884372714,57.95000076293945
2919,0,0.043405410479629175,49.650001525878906
5592,0,0.04504523899606365,19.75
1738,0,0.21241793869587836,90.55000305175781
866,0,0.0381190913690216,39.0
700,0,0.03631705847392813,63.29999923706055
3905,1,0.7465195852235407,35.20000076293945
1289,0,0.019137177699214428,68.80000305175781
2568,0,0.016705792772921387,19.350000381469727
2783,0,0.4597817112190298,94.0999984741211
1775,0,0.09730768732509021,109.05000305175781
2729,1,0.9082338711655574,85.69999694824219
4061,0,0.48462612400392546,50.099998474121094
1586,0,0.10785082284104702,109.05000305175781
5551,0,0.12138533644423696,19.600000381469727
2333,0,0.0513032258539426,65.19999694824219
405,0,0.004063451897780107,19.799999237060547
3067,1,0.8002510818821787,84.4000015258789
163,0,0.05086418723619431,73.9000015258789
3834,0,0.0932570781978784,70.0999984741211
3679,0,0.3965622905040388,20.100000381469727
3762,0,0.4850850134009101,49.0
6740,0,0.2535529784182297,79.19999694824219
2899,0,0.011689629559971583,53.95000076293945
6727,1,0.601341110865864,45.29999923706055
4267,0,0.038885907204461875,91.1500015258789
3449,0,0.13654290521516577,95.69999694824219
6872,0,0.11578913833902568,81.1500015258789
3781,0,0.04136595841984251,19.100000381469727
2604,1,0.8694874470469868,100.55000305175781
1878,0,0.3577346939660952,20.75
2999,0,0.0709045344124053,20.600000381469727
6181,0,0.2938102065627713,99.9000015258789
3658,0,0.47322653570949647,54.25
4838,0,0.16512617202301907,109.69999694824219
1104,0,0.026962876047554134,19.549999237060547
5706,1,0.8405966632073643,75.69999694824219
2350,1,0.8828769983452868,84.0
5642,0,0.06940460237005648,19.5
2517,1,0.8702501015907619,69.5
4705,1,0.5787357962398928,78.94999694824219
38,1,0.7020634724435478,106.3499984741211
1975,0,0.03118235970260847,19.600000381469727
603,0,0.15071181435952,108.6500015258789
2305,1,0.5744461759436796,97.69999694824219
6779,0,0.03619030255175119,45.0
4932,0,0.06743353470744458,80.6500015258789
849,0,0.006490210060021874,89.80000305175781
3720,0,0.13127034242757396,54.54999923706055
126,1,0.6299802854844462,78.05000305175781
4415,0,0.00916671083101454,66.0999984741211
4638,1,0.894153406694287,75.55000305175781
3550,1,0.7179575052589017,96.19999694824219
3006,1,0.6779036429160622,74.94999694824219
3907,0,0.41716116439275014,89.94999694824219
4870,0,0.03222237181001835,64.4000015258789
3845,1,0.7874414668780767,73.9000015258789
262,0,0.44930159234787276,89.8499984741211
4871,0,0.021677851952080343,75.19999694824219
6902,0,0.008102881398419406,68.44999694824219
192,0,0.006277493748292293,19.75
6220,0,0.014046834039126837,53.70000076293945
3306,0,0.49062665675954126,80.0
1798,0,0.09427727756495188,26.200000762939453
3371,0,0.17416423725825045,19.25
1517,0,0.3148337380134078,100.55000305175781
4438,0,0.00516298570707529,24.950000762939453
4912,1,0.5280410205666417,90.8499984741211
3242,0,0.0609608890379896,20.450000762939453
2993,0,0.08793218664593912,20.399999618530273
2168,1,0.6604720989307702,74.4000015258789
6637,0,0.010921153332539431,53.650001525878906
4078,0,0.03113995783578534,67.5
6655,0,0.009322788354929341,24.200000762939453
3711,0,0.03559464298416162,75.75
3960,1,0.6688684124924565,57.54999923706055
904,0,0.009481127785393607,81.3499984741211
4898,1,0.8184433841467502,25.25
128,0,0.3762686141035834,19.75
3726,0,0.47351161747293874,89.05000305175781
4186,0,0.14029570431910812,104.05000305175781
5222,0,0.4871929692159232,65.5
3703,0,0.08025188305454385,20.100000381469727
5311,1,0.5287719282384142,19.5
4017,0,0.07738822079079082,59.0
6490,0,0.04955900321955511,19.399999618530273
2222,0,0.4729295786852174,101.1500015258789
5415,1,0.5670154594914669,50.29999923706055
2962,0,0.41410096125975515,31.0
5631,1,0.632386735833348,25.0
6577,0,0.023926983197780076,72.94999694824219
6429,0,0.0035399307943817246,69.3499984741211
3982,0,0.0025866000304415305,24.350000381469727
1893,0,0.15028704001876864,69.0999984741211
5302,0,0.30171649400687056,65.5
383,1,0.725697662739991,90.8499984741211
3227,0,0.40362036505388726,56.29999923706055
6137,0,0.2487716787279909,53.849998474121094
5105,0,0.1630744590629676,99.19999694824219
277,0,0.21664406630426786,64.94999694824219
3936,0,0.341116605256812,68.25
5029,1,0.6125045565229619,50.29999923706055
2558,0,0.04026076282055984,20.049999237060547
6434,1,0.6740169925143384,50.5
2447,1,0.7928525618670187,74.9000015258789
4862,1,0.897079052571433,70.94999694824219
3401,0,0.02640615858879067,19.549999237060547
4355,1,0.6963401699488764,50.349998474121094
1768,0,0.06465490854610677,58.54999923706055
2508,0,0.14939256052090977,110.5
3955,1,0.559207581971778,45.900001525878906
717,1,0.8372982036041806,85.6500015258789
3346,1,0.8688418757668138,84.05000305175781
1171,0,0.3292390744730511,94.4000015258789
4630,0,0.10595689051902107,65.05000305175781
1703,0,0.4622199069463509,35.650001525878906
2457,0,0.20303276513787022,90.6500015258789
3350,1,0.6228321457393453,44.150001525878906
5149,0,0.007312882820535806,19.200000762939453
2012,0,0.3516780654347765,98.75
265,0,0.007338471341506203,88.0999984741211
1206,1,0.8858982426494211,70.1500015258789
2763,0,0.15526343266046572,81.05000305175781
3822,0,0.46856313681666495,94.05000305175781
2550,0,0.004939068653508207,20.049999237060547
5122,0,0.1571509295114899,49.849998474121094
4521,0,0.1651280019884821,45.54999923706055
1834,1,0.6645161861792139,45.099998474121094
3708,0,0.08397576648528145,20.399999618530273
1114,1,0.5073699926406101,98.8499984741211
3081,1,0.8299306182615649,77.8499984741211
5871,0,0.3820097041374877,55.650001525878906
5999,0,0.14724342438470892,108.94999694824219
3534,0,0.1922958836527093,105.19999694824219
4640,1,0.7178422893686904,70.0
5102,0,0.08201447224147802,110.1500015258789
7023,1,0.5282064051948097,103.5
4393,1,0.7907049143057497,86.5
6985,0,0.01949256379921957,40.20000076293945
5433,0,0.21654452914024722,100.9000015258789
6603,0,0.2508691402771893,66.5999984741211
5838,0,0.07548554700068841,71.8499984741211
2181,0,0.02605451293175863,84.1500015258789
1630,0,0.48834932543384046,102.5999984741211
4448,1,0.7275276630995847,99.69999694824219
5507,0,0.05680797159463627,59.900001525878906
5884,0,0.07478687318059878,59.900001525878906
7000,0,0.01931183793196332,20.549999237060547
1861,1,0.7141430328678837,45.95000076293945
4100,0,0.013190224361807276,19.799999237060547
5379,0,0.29768998690575543,98.0
6107,0,0.3809499345907577,19.950000762939453
4603,0,0.27140612445980433,35.099998474121094
2816,0,0.17351022474890476,109.55000305175781
2894,0,0.02585447237034968,60.349998474121094
4750,0,0.11085827400535117,39.54999923706055
3162,0,0.47228665503697276,69.5999984741211
3088,0,0.012959882596501576,81.0
560,0,0.3142965041956053,107.25
701,1,0.6877412656163916,83.1500015258789
5789,0,0.03713092271651788,19.799999237060547
3064,1,0.740596298961916,68.6500015258789
3649,0,0.0020550791189397465,25.350000381469727
5826,1,0.9071382462027194,79.3499984741211
1292,0,0.07893014063998335,84.5
2522,0,0.02782174848904366,78.75
6362,1,0.8330686195545699,74.9000015258789
2254,0,0.029664016971813135,93.05000305175781
3632,1,0.5374067175753843,79.6500015258789
6184,0,0.4240923358671681,55.70000076293945
4678,1,0.8875043127480081,94.19999694824219
4556,1,0.8224545541241903,67.75
4121,1,0.5096362593759122,95.55000305175781
3411,1,0.6463143005779662,101.9000015258789
2244,0,0.03152952674849842,64.4000015258789
5905,1,0.8140057848262573,85.0
2460,0,0.006493316643722207,19.549999237060547
7008,1,0.7769384007246667,75.05000305175781
2221,0,0.002045503180589217,64.05000305175781
2978,0,0.3905776982306089,85.94999694824219
517,1,0.7990273957828792,70.05000305175781
4343,1,0.8512339787418656,75.75
6954,0,0.17344267728846471,19.799999237060547
1595,1,0.7341046689578231,74.69999694824219
2565,0,0.06004732935187874,25.0
1631,1,0.5266727619554611,85.3499984741211
2964,0,0.04033204534801088,58.349998474121094
6584,0,0.006073243233767487,20.549999237060547
2791,0,0.08383978239406778,74.3499984741211
6864,1,0.7797791523639842,25.299999237060547
3463,1,0.6103169991850171,91.1500015258789
6309,0,0.005236729515290275,25.600000381469727
699,0,0.003640654769831953,66.5
4693,0,0.005895972990211715,25.600000381469727
5661,0,0.45421910709940916,19.850000381469727
3628,0,0.20294430958895948,69.5
5627,1,0.7470802249138557,74.8499984741211
6315,0,0.010878247119000406,70.0999984741211
5107,0,0.3427493836026552,58.599998474121094
3154,1,0.7344198547420699,72.75
6948,0,0.21401284552549424,103.69999694824219
2773,0,0.310079578419219,29.100000381469727
4455,1,0.6450731992090871,50.45000076293945
6377,0,0.46247428276972197,44.650001525878906
6251,0,0.32329836610989443,19.25
384,0,0.46606449593221894,108.0999984741211
2672,0,0.1091985627598148,20.100000381469727
2805,0,0.016527431867955775,59.849998474121094
5465,0,0.14039539280548582,56.04999923706055
6023,0,0.00913553177834157,19.600000381469727
6322,1,0.8846125891483674,79.0
1782,0,0.4047854734092034,66.05000305175781
3742,0,0.356745169288944,106.5
2341,0,0.13811624156768365,114.9000015258789
5524,0,0.016097782798381623,54.650001525878906
3197,0,0.18792987568915293,69.5
2880,1,0.9056432491792873,79.94999694824219
2172,1,0.6378709986665342,43.95000076293945
4039,1,0.8744768983990191,94.0999984741211
5049,1,0.6675893941168303,20.200000762939453
4132,1,0.6247758875708961,23.899999618530273
4669,0,0.0117632972321329,20.450000762939453
5173,0,0.4846692441137978,44.79999923706055
3706,0,0.4094156117943996,84.30000305175781
2789,1,0.5876731888176783,88.94999694824219
6965,0,0.08847853714952413,94.19999694824219
2603,0,0.1378864648325831,114.9000015258789
5520,0,0.13553685972540278,84.25
4464,1,0.720875569896628,81.69999694824219
861,0,0.07991511298097499,93.4000015258789
4307,1,0.8296145069423126,96.55000305175781
3814,0,0.007662997361311907,88.69999694824219
2381,0,0.12160119430308072,19.5
3899,0,0.39084706496145594,109.0999984741211
3392,0,0.03351292921865016,44.099998474121094
2819,0,0.4609054105935502,55.20000076293945
3896,0,0.018175681588404845,20.299999237060547
967,0,0.25093851754173835,20.850000381469727
1468,0,0.22515339471850407,92.30000305175781
1044,0,0.23567488387429056,54.25
4576,0,0.10531412798902744,19.75
1523,1,0.5376332086029566,43.54999923706055
3142,0,0.3774367957710932,19.799999237060547
6435,0,0.008166872565194893,50.20000076293945
4505,0,0.0059728641370224945,26.0
2043,1,0.6416318463940766,69.6500015258789
4596,0,0.3188889441160976,89.5999984741211
4721,0,0.388013310702969,20.25
1566,0,0.042275044476607654,75.4000015258789
4362,0,0.019118680433706008,20.700000762939453
2702,1,0.6996363984842547,44.0
250,0,0.14202534914889328,93.5
4824,0,0.15092706532301528,97.25
4506,0,0.010200989850735696,77.3499984741211
4234,0,0.07845968024517765,19.049999237060547
3678,0,0.07970311786863069,84.9000015258789
2759,1,0.575930967862149,19.649999618530273
1366,1,0.820705053245402,85.5999984741211
1345,0,0.41135861170784827,100.75
6175,0,0.14442644273768815,90.80000305175781
1956,0,0.2166675230792269,101.30000305175781
1441,0,0.3906572223778012,97.80000305175781
1467,0,0.16091727406243528,73.75
6967,1,0.605239597599437,89.5
2440,0,0.04097198162662829,19.450000762939453
2210,0,0.23934382073495014,104.0
6115,0,0.027190660252546215,109.5
1333,0,0.024323158043168452,35.400001525878906
2451,0,0.164898259132072,106.0999984741211
6384,0,0.13284040212821366,20.100000381469727
527,0,0.060420354351275365,94.69999694824219
5839,1,0.7641776784582325,75.4000015258789
3743,0,0.3512510956786814,49.349998474121094
3441,0,0.023001399131771426,60.79999923706055
5819,0,0.037192153070693505,115.1500015258789
6763,0,0.016436082335737744,72.9000015258789
4144,0,0.4337665435904146,103.8499984741211
2949,0,0.020047265555322196,60.25
5344,0,0.004917054290212083,76.9000015258789
1346,1,0.5266210077040477,87.25
4543,0,0.024929537421132273,19.5
945,1,0.9108263497340781,74.4000015258789
6433,0,0.004196604676657072,20.5
4162,0,0.011581854288964624,65.69999694824219
5728,0,0.4343689918184037,89.4000015258789
821,0,0.010145878192476787,79.1500015258789
4849,0,0.25217333582895735,51.349998474121094
5860,1,0.9214047584366208,70.0
5778,0,0.4217815061122198,20.299999237060547
4466,1,0.8729062700512926,79.9000015258789
6761,0,0.39181054499273166,19.899999618530273
1875,0,0.038272859514462444,114.0999984741211
49,0,0.0034762505782462423,64.1500015258789
2237,0,0.05642094755290709,45.849998474121094
2435,0,0.27383369034209576,59.79999923706055
3482,1,0.5800326876616396,45.0
3928,1,0.6580487657468067,95.94999694824219
6804,0,0.38341179155941185,90.3499984741211
6701,0,0.3173582176398661,100.3499984741211
4877,0,0.030111116183725466,74.6500015258789
1187,1,0.5696366496874092,104.05000305175781
4823,0,0.34353668149734096,53.95000076293945
5406,0,0.08495340101334764,97.19999694824219
4403,0,0.29066151130666945,62.45000076293945
4512,0,0.040947601848573455,75.5
3202,1,0.7666771728026398,55.25
5812,1,0.7375503258387007,71.0
4382,1,0.5717159784544398,48.75
1179,0,0.3220652001399883,94.30000305175781
6659,0,0.012549614059968473,92.30000305175781
746,0,0.04753427735694324,114.94999694824219
7041,1,0.6741263982643608,74.4000015258789
4300,0,0.12857025638922945,24.600000381469727
3380,1,0.8214171635708368,95.0999984741211
1151,1,0.5250879147266898,18.850000381469727
5019,1,0.7626914779102646,95.5999984741211
5177,1,0.61958194328033,84.0999984741211
3579,0,0.4470184667481768,81.19999694824219
6369,0,0.08655767469814969,105.05000305175781
3419,0,0.05106759438070088,92.1500015258789
5219,0,0.3963136314011927,20.600000381469727
3934,0,0.05869836104465058,40.25
4386,0,0.005805742567300343,57.54999923706055
5581,0,0.03734848726968682,113.1500015258789
2282,0,0.3257851932273092,99.5
4327,1,0.8261562079941489,69.9000015258789
4589,0,0.04943244929987961,20.149999618530273
3753,1,0.5213626848465917,29.149999618530273
552,0,0.00855338117782151,19.350000381469727
5444,1,0.762157266884511,107.75
1567,0,0.4924190255991162,67.80000305175781
2926,0,0.12150301529951009,116.0
4585,1,0.8779332443370068,85.05000305175781
2627,0,0.030534967703634473,25.700000762939453
1728,0,0.0877054783239049,81.6500015258789
4443,1,0.6891614904662186,44.75
1727,0,0.2688433776150252,71.05000305175781
6143,0,0.00845090480736791,20.350000381469727
618,0,0.2861442666003774,87.55000305175781
2510,1,0.7859375328981724,74.25
2161,1,0.8649049427628939,75.80000305175781
3085,1,0.8426968927494437,105.3499984741211
3922,0,0.45348995749712645,94.6500015258789
6544,1,0.7411450337008797,104.75
4256,0,0.016712582519417138,26.0
4320,0,0.010237857965101136,20.850000381469727
5057,1,0.8523262395845331,75.8499984741211
216,0,0.0012906731849665015,45.25
3228,0,0.2253671921240397,105.25
267,0,0.2775040410974612,105.0
64,1,0.8962927191862327,94.4000015258789
449,0,0.0673392810112695,105.5
4845,0,0.009222330508919007,39.400001525878906
6585,0,0.014049576853626114,20.0
3201,0,0.05809778936807792,79.5999984741211
2796,1,0.625221462352868,89.80000305175781
507,1,0.7247116451511646,94.19999694824219
5402,0,0.0521340822749342,20.350000381469727
2990,1,0.6540539569707451,33.900001525878906
968,0,0.012015297471894773,77.3499984741211
3047,1,0.7190465656228396,84.1500015258789
6894,1,0.6886070266568068,105.9000015258789
2776,0,0.3388035807527282,74.30000305175781
4308,1,0.7121901641009816,69.75
4815,1,0.5303877914672727,70.44999694824219
1688,0,0.023991707408137247,20.149999618530273
5745,0,0.004185506091145709,24.200000762939453
4373,0,0.03128432900334274,20.049999237060547
6680,0,0.0703049425245718,95.5
650,1,0.9199079012408669,69.55000305175781
2731,0,0.33887771965841357,108.25
4847,1,0.7233355787204736,76.25
6081,0,0.4005860541826894,49.79999923706055
2086,1,0.5784058166862858,80.8499984741211
5179,1,0.6030897611177084,69.3499984741211
6879,1,0.6303817398179782,86.05000305175781
4665,0,0.01326933239171548,36.150001525878906
2505,0,0.04944270209302618,20.100000381469727
5364,1,0.6012765382333458,90.69999694824219
6182,0,0.004376784392819117,88.69999694824219
284,0,0.45088565524784485,95.1500015258789
6718,1,0.7799627292087723,75.0
1383,1,0.8403169694981408,49.95000076293945
5430,1,0.6824658426122147,72.1500015258789
4087,0,0.39790819705585684,20.899999618530273
213,0,0.03790119122570726,20.0
1389,1,0.5381324946718198,94.25
6365,1,0.7923708563508414,101.94999694824219
5268,0,0.02640791226616356,86.9000015258789
4015,0,0.08095964457870575,54.45000076293945
2293,0,0.049095519770153334,85.94999694824219
1699,0,0.04173689423714789,20.649999618530273
249,0,0.20016900251498104,99.0
6416,0,0.0152953590675255,43.900001525878906
5533,1,0.8617144078744033,95.4000015258789
6284,1,0.8259518392574384,93.5
4651,1,0.6753642404830792,86.19999694824219
5681,0,0.11211965722423273,64.19999694824219
2631,1,0.7407264908249922,99.25
3024,0,0.198597912448567,20.399999618530273
175,0,0.13935874627776387,24.700000762939453
1144,1,0.828400790300981,35.54999923706055
2785,0,0.22452512985089962,108.9000015258789
4737,0,0.15160608868123324,115.5
1458,0,0.49596643695227416,20.549999237060547
1420,1,0.6841709121015639,99.80000305175781
170,0,0.12208051373775403,84.25
5878,0,0.18515151415915848,21.200000762939453
2080,0,0.010819538445199008,84.0999984741211
779,1,0.7202421748706794,45.349998474121094
6356,0,0.44984207568188356,98.9000015258789
1073,1,0.8728737676272136,98.05000305175781
5694,0,0.09842358965192609,51.45000076293945
4579,1,0.6599082034355193,81.1500015258789
3305,1,0.7410392808598515,94.75
1398,0,0.3941971070825957,84.3499984741211
1305,1,0.6015947061006176,59.54999923706055
5212,0,0.0018957349239138372,38.5
4667,0,0.25636051301636403,19.25
6447,0,0.030453936578734974,79.0
582,1,0.8106834638294599,89.19999694824219
631,0,0.25613687722993395,55.0
1377,0,0.010176179833782474,82.30000305175781
1770,1,0.5949355123345691,113.19999694824219
3476,0,0.27447210232411445,100.75
6665,0,0.0632961533396983,29.299999237060547
2142,0,0.058176170720560264,64.8499984741211
1216,0,0.0036794820812052166,20.399999618530273
4982,0,0.21369143541426228,104.4000015258789
5954,0,0.07798948040032448,55.0
2684,0,0.40745328279542,105.19999694824219
2296,1,0.6667305967015298,45.20000076293945
2665,0,0.08037093738982651,93.55000305175781
6678,0,0.01945086214657894,20.850000381469727
1772,1,0.8485412859678833,79.0
2771,0,0.12309936672042925,63.150001525878906
3065,1,0.6605502053678189,45.79999923706055
3461,0,0.06501205465056341,55.70000076293945
954,1,0.8003959350432607,95.0999984741211
1001,1,0.6024825471663302,75.5
1607,0,0.46947380223177804,89.05000305175781
4674,0,0.06176310857256867,50.349998474121094
652,0,0.009156248354707696,20.100000381469727
3472,1,0.6313131733466875,104.75
6866,1,0.891109014865992,95.44999694824219
2036,1,0.7545761043201595,74.30000305175781
1059,1,0.5929889662999647,90.5999984741211
2954,1,0.8181316659950024,75.44999694824219
5044,0,0.27551504999929144,104.5999984741211
4743,0,0.017782090254493597,59.5
6595,0,0.028210711363599494,82.55000305175781
1284,0,0.003262722186217476,19.850000381469727
4994,1,0.729428543955725,96.05000305175781
5453,0,0.007697318510912093,61.349998474121094
4658,1,0.6340727423909053,44.45000076293945
4491,0,0.3531765545300831,19.75
139,1,0.7671234433079465,70.44999694824219
5103,0,0.27282905944405916,82.8499984741211
6466,1,0.6066308466897059,74.1500015258789
2651,1,0.7977062662479075,90.3499984741211
303,0,0.009661785471026243,60.29999923706055
2308,0,0.13512322055433862,104.6500015258789
4280,0,0.006132526310773689,19.700000762939453
4934,0,0.16177418798918458,110.75
6101,0,0.07662830377700404,110.25
6132,0,0.11471036178083407,53.400001525878906
1296,1,0.8235136342234692,80.69999694824219
6906,0,0.01646777095701232,18.700000762939453
1750,0,0.2852326475960481,89.69999694824219
1583,0,0.38691076788925627,48.95000076293945
5806,0,0.39345972770884,19.600000381469727
2423,0,0.0812765127788354,20.100000381469727
6345,1,0.5132707369660983,56.54999923706055
6043,1,0.6649114480016407,40.150001525878906
1207,0,0.3531050762288528,69.4000015258789
1739,1,0.8584799643183415,69.9000015258789
3508,0,0.1547286995595131,113.6500015258789
1664,1,0.8868421656006055,96.05000305175781
5854,0,0.4449382693373417,48.79999923706055
5756,0,0.011467064545183524,19.850000381469727
6088,1,0.8161191348908712,55.400001525878906
4148,0,0.1272614131825279,19.350000381469727
2464,1,0.9075875942548433,77.1500015258789
324,0,0.02766555218696015,60.04999923706055
6530,0,0.021343394328794486,36.099998474121094
3512,0,0.033668590189911037,25.0
6485,0,0.20671629296067442,73.55000305175781
503,0,0.19575364303259568,84.05000305175781
1119,0,0.011819842423764212,59.5
5692,0,0.13683546542893504,54.79999923706055
1867,1,0.8154976847515976,83.75
5572,0,0.00923842928278121,74.80000305175781
2150,1,0.7390666141674208,84.0999984741211
1439,1,0.710995574307139,75.55000305175781
4554,0,0.35197220287194436,108.19999694824219
5319,0,0.07719676602947805,109.75
1824,0,0.004304087864968584,20.299999237060547
6273,1,0.866760032552727,70.6500015258789
2081,0,0.36146939146025675,75.30000305175781
3630,1,0.6443198320104319,20.950000762939453
554,1,0.7139414659982539,80.3499984741211
6160,0,0.10606606561122929,89.6500015258789
6977,0,0.24253094091134678,49.70000076293945
5000,0,0.38430678982093236,49.5
2234,0,0.014761687279608594,59.70000076293945
87,0,0.017708190481022817,20.649999618530273
1777,0,0.2461540184963748,54.900001525878906
674,0,0.24889854151804436,49.150001525878906
3885,1,0.8819711152575378,74.94999694824219
2156,1,0.9085405396439337,80.55000305175781
5691,0,0.16135429543153149,19.950000762939453
36,1,0.8411673453950838,69.69999694824219
1731,1,0.856566231580643,69.5999984741211
4301,0,0.0025310887099568614,19.75
325,0,0.33458584798170055,102.69999694824219
893,1,0.8243081540299446,24.600000381469727
6939,0,0.2093507930998668,89.19999694824219
1443,0,0.32840464647281703,55.79999923706055
617,0,0.19753445579920517,102.8499984741211
5262,0,0.07827102066918007,68.69999694824219
2199,0,0.005342025280222376,25.75
5110,1,0.8604796677860003,73.5
1166,1,0.5540532021999585,53.79999923706055
2748,1,0.8140744289901672,44.54999923706055
3056,0,0.008716263892979728,70.5
2021,0,0.021314607679833758,108.1500015258789
5858,0,0.03536136480462785,19.450000762939453
522,1,0.6014945323936571,85.5
6564,0,0.3091512128415121,20.049999237060547
979,0,0.04688018959890332,54.95000076293945
6,0,0.34151433381841517,89.0999984741211
4474,0,0.026611372918361808,53.349998474121094
2206,1,0.5397585253270021,95.25
2874,0,0.005149858521881149,19.450000762939453
3152,0,0.33707324280561174,95.8499984741211
6147,0,0.15713534150342756,99.0999984741211
6110,0,0.3252717108212595,59.79999923706055
3544,1,0.5137619357536044,93.80000305175781
2473,0,0.21320616004994775,19.850000381469727
1117,0,0.18459711455560596,89.44999694824219
2011,0,0.07675325812767488,85.69999694824219
6972,0,0.33862988098278607,111.94999694824219
2479,0,0.006018202182037672,75.8499984741211
1926,1,0.5355051908386693,99.80000305175781
3644,0,0.010964980072925618,25.0
2877,1,0.5141215580197883,99.1500015258789
6522,0,0.14641974567059943,34.0
2179,0,0.2646493767285545,19.549999237060547
4593,1,0.5596799560608791,20.299999237060547
852,0,0.3676130214339697,24.850000381469727
